,receipt_id,company_id,matched_transaction_id,feature_transaction_id,DateMappingMatch,AmountMappingMatch,DescriptionMatch,DifferentPredictedTime,TimeMappingMatch,PredictedNameMatch,ShortNameMatch,DifferentPredictedDate,PredictedAmountMatch,PredictedTimeCloseMatch,target
3529,"20,105",20000,"20,585","20,019",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3530,"20,105",20000,"20,585","20,020",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3531,"20,105",20000,"20,585","20,021",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3532,"20,106",20000,"20,532","20,526",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3533,"20,106",20000,"20,532","20,527",0.0,0.0,0.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3534,"20,106",20000,"20,532","20,528",0.0,0.0,0.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3535,"20,106",20000,"20,532","20,530",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3536,"20,106",20000,"20,532","20,531",0.0,0.0,0.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3537,"20,106",20000,"20,532","20,532",0.85,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3538,"20,106",20000,"20,532","20,534",0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3539,"20,107",20000,"20,236","20,230",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3540,"20,107",20000,"20,236","20,231",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
3541,"20,107",20000,"20,236","20,232",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3542,"20,107",20000,"20,236","20,233",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3543,"20,107",20000,"20,236","20,234",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
3544,"20,107",20000,"20,236","20,235",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3545,"20,107",20000,"20,236","20,236",0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3546,"20,107",20000,"20,236","20,237",0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3547,"20,108",20000,"20,523","20,521",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3548,"20,108",20000,"20,523","20,522",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3549,"20,108",20000,"20,523","20,523",1.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,1.0,1
3550,"20,108",20000,"20,523","20,524",1.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0
3551,"20,108",20000,"20,523","20,525",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3552,"20,109",20000,"20,312","20,309",0.95,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3553,"20,109",20000,"20,312","20,311",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3554,"20,109",20000,"20,312","20,312",0.95,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,1
3555,"20,109",20000,"20,312","20,313",0.95,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3556,"20,109",20000,"20,312","20,314",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3557,"20,110",20000,"20,233","20,229",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3558,"20,110",20000,"20,233","20,230",0.0,0.0,0.0,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0
3559,"20,110",20000,"20,233","20,231",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3560,"20,110",20000,"20,233","20,232",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3561,"20,110",20000,"20,233","20,233",0.0,0.0,0.0,1.0,0.0,0.6,1.0,1.0,0.0,0.0,1
3562,"20,110",20000,"20,233","20,234",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3563,"20,110",20000,"20,233","20,235",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3564,"20,111",20000,"20,582","20,577",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3565,"20,111",20000,"20,582","20,578",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3566,"20,111",20000,"20,582","20,579",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
3567,"20,111",20000,"20,582","20,580",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3568,"20,111",20000,"20,582","20,581",0.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3569,"20,111",20000,"20,582","20,582",0.95,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3570,"20,112",20000,"20,531","20,523",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3571,"20,112",20000,"20,531","20,524",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3572,"20,112",20000,"20,531","20,525",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3573,"20,112",20000,"20,531","20,526",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3574,"20,112",20000,"20,531","20,527",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
3575,"20,112",20000,"20,531","20,528",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3576,"20,112",20000,"20,531","20,530",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3577,"20,112",20000,"20,531","20,531",0.95,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3578,"20,113",20000,"20,509","20,509",0.85,0.0,0.0,1.0,0.0,0.6,1.0,0.0,0.0,1.0,1
3579,"20,113",20000,"20,509","20,510",0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3580,"20,114",20000,"20,086","20,082",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3581,"20,114",20000,"20,086","20,083",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3582,"20,114",20000,"20,086","20,084",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3583,"20,114",20000,"20,086","20,085",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3584,"20,114",20000,"20,086","20,086",0.95,0.0,0.0,0.0,1.0,0.8,1.0,0.0,0.0,1.0,1
3585,"20,115",20000,"20,550","20,548",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3586,"20,115",20000,"20,550","20,550",0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3587,"20,115",20000,"20,550","20,552",0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3588,"20,116",20000,"20,311","20,000",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3589,"20,116",20000,"20,311","20,001",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3590,"20,116",20000,"20,311","20,002",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3591,"20,116",20000,"20,311","20,003",0.0,0.0,0.0,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0
3592,"20,116",20000,"20,311","20,004",0.0,0.0,0.0,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0
3593,"20,116",20000,"20,311","20,005",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3594,"20,116",20000,"20,311","20,007",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3595,"20,116",20000,"20,311","20,008",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3596,"20,116",20000,"20,311","20,009",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3597,"20,116",20000,"20,311","20,010",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3598,"20,116",20000,"20,311","20,011",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3599,"20,116",20000,"20,311","20,012",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3600,"20,116",20000,"20,311","20,013",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3601,"20,116",20000,"20,311","20,014",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3602,"20,116",20000,"20,311","20,015",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3603,"20,116",20000,"20,311","20,016",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3604,"20,116",20000,"20,311","20,017",0.0,0.0,0.0,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0
3605,"20,116",20000,"20,311","20,019",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3606,"20,116",20000,"20,311","20,020",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3607,"20,116",20000,"20,311","20,021",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3608,"20,117",20000,"20,272","20,210",0.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3609,"20,117",20000,"20,272","20,211",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3610,"20,117",20000,"20,272","20,212",0.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3611,"20,117",20000,"20,272","20,267",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3612,"20,117",20000,"20,272","20,268",0.95,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3613,"20,117",20000,"20,272","20,269",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3614,"20,117",20000,"20,272","20,270",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3615,"20,117",20000,"20,272","20,271",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3616,"20,117",20000,"20,272","20,272",0.95,0.0,0.0,1.0,0.0,0.8,1.0,0.0,0.0,0.0,1
3617,"20,117",20000,"20,272","20,273",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3618,"20,118",20000,"20,153","20,149",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3619,"20,118",20000,"20,153","20,150",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3620,"20,118",20000,"20,153","20,151",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3621,"20,118",20000,"20,153","20,152",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3622,"20,118",20000,"20,153","20,153",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3623,"20,118",20000,"20,153","20,154",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3624,"20,119",20000,"20,107","20,105",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
3625,"20,119",20000,"20,107","20,106",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
3626,"20,119",20000,"20,107","20,107",0.95,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3627,"20,120",20000,"20,541","20,537",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3628,"20,120",20000,"20,541","20,538",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3629,"20,120",20000,"20,541","20,539",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3630,"20,120",20000,"20,541","20,540",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3631,"20,120",20000,"20,541","20,541",0.85,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3632,"20,120",20000,"20,541","20,542",0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3633,"20,120",20000,"20,541","20,543",0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3634,"20,121",20000,"20,496","20,496",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3635,"20,121",20000,"20,496","20,497",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3636,"20,122",20000,"20,133","20,132",0.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3637,"20,122",20000,"20,133","20,133",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3638,"20,123",20000,"20,274","20,000",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3639,"20,123",20000,"20,274","20,001",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3640,"20,123",20000,"20,274","20,002",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3641,"20,123",20000,"20,274","20,003",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3642,"20,123",20000,"20,274","20,004",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3643,"20,123",20000,"20,274","20,005",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3644,"20,123",20000,"20,274","20,007",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3645,"20,123",20000,"20,274","20,008",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3646,"20,123",20000,"20,274","20,009",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3647,"20,123",20000,"20,274","20,010",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3648,"20,123",20000,"20,274","20,011",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3649,"20,123",20000,"20,274","20,012",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3650,"20,123",20000,"20,274","20,013",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3651,"20,123",20000,"20,274","20,014",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3652,"20,123",20000,"20,274","20,015",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3653,"20,123",20000,"20,274","20,016",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3654,"20,123",20000,"20,274","20,017",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3655,"20,123",20000,"20,274","20,019",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3656,"20,123",20000,"20,274","20,020",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3657,"20,123",20000,"20,274","20,021",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3658,"20,124",20000,"20,124","20,118",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3659,"20,124",20000,"20,124","20,119",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3660,"20,124",20000,"20,124","20,120",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3661,"20,124",20000,"20,124","20,121",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3662,"20,124",20000,"20,124","20,122",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3663,"20,124",20000,"20,124","20,123",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3664,"20,124",20000,"20,124","20,124",0.85,0.7,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3665,"20,124",20000,"20,124","20,125",0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3666,"20,124",20000,"20,124","20,126",0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3667,"20,124",20000,"20,124","20,204",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3668,"20,124",20000,"20,124","20,205",0.55,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3669,"20,124",20000,"20,124","20,206",0.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3670,"20,124",20000,"20,124","20,207",0.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3671,"20,124",20000,"20,124","20,209",0.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3672,"20,125",20000,"20,399","20,392",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3673,"20,125",20000,"20,399","20,393",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3674,"20,125",20000,"20,399","20,394",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3675,"20,125",20000,"20,399","20,395",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3676,"20,125",20000,"20,399","20,396",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3677,"20,125",20000,"20,399","20,397",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3678,"20,125",20000,"20,399","20,398",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3679,"20,125",20000,"20,399","20,399",0.95,0.0,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
3680,"20,125",20000,"20,399","20,400",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3681,"20,126",20000,"20,442","20,370",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3682,"20,126",20000,"20,442","20,371",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3683,"20,126",20000,"20,442","20,372",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3684,"20,126",20000,"20,442","20,374",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3685,"20,126",20000,"20,442","20,375",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3686,"20,126",20000,"20,442","20,376",0.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3687,"20,126",20000,"20,442","20,379",0.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3688,"20,126",20000,"20,442","20,434",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3689,"20,126",20000,"20,442","20,436",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3690,"20,126",20000,"20,442","20,437",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3691,"20,126",20000,"20,442","20,438",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3692,"20,126",20000,"20,442","20,439",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3693,"20,126",20000,"20,442","20,441",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3694,"20,126",20000,"20,442","20,442",0.95,0.0,0.0,0.0,1.0,0.8,1.0,0.0,0.0,1.0,1
3695,"20,126",20000,"20,442","20,444",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3696,"20,127",20000,"20,125","20,118",0.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3697,"20,127",20000,"20,125","20,119",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3698,"20,127",20000,"20,125","20,120",0.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3699,"20,127",20000,"20,125","20,121",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3700,"20,127",20000,"20,125","20,122",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3701,"20,127",20000,"20,125","20,123",0.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3702,"20,127",20000,"20,125","20,124",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3703,"20,127",20000,"20,125","20,125",0.95,0.0,0.0,1.0,0.0,0.8,1.0,0.0,0.0,0.0,1
3704,"20,127",20000,"20,125","20,126",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3705,"20,127",20000,"20,125","20,204",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3706,"20,127",20000,"20,125","20,205",0.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3707,"20,127",20000,"20,125","20,206",0.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3708,"20,127",20000,"20,125","20,207",0.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3709,"20,127",20000,"20,125","20,209",0.65,0.4,0.0,1.0,0.0,0.8,1.0,0.0,0.0,0.0,0
3710,"20,128",20000,"20,448","20,445",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3711,"20,128",20000,"20,448","20,446",0.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3712,"20,128",20000,"20,448","20,447",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3713,"20,128",20000,"20,448","20,448",0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
3714,"20,128",20000,"20,448","20,450",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3715,"20,128",20000,"20,448","20,451",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3716,"20,129",20000,"20,557","20,555",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3717,"20,129",20000,"20,557","20,556",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3718,"20,129",20000,"20,557","20,557",0.95,0.0,0.0,0.0,1.0,0.8,1.0,0.0,0.0,1.0,1
3719,"20,130",20000,"20,413","20,408",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3720,"20,130",20000,"20,413","20,409",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3721,"20,130",20000,"20,413","20,410",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3722,"20,130",20000,"20,413","20,411",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3723,"20,130",20000,"20,413","20,412",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3724,"20,130",20000,"20,413","20,413",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3725,"20,130",20000,"20,413","20,414",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3726,"20,130",20000,"20,413","20,415",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3727,"20,130",20000,"20,413","20,416",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3728,"20,130",20000,"20,413","20,417",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3729,"20,131",20000,"20,475","20,467",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3730,"20,131",20000,"20,475","20,471",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3731,"20,131",20000,"20,475","20,472",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
3732,"20,131",20000,"20,475","20,473",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3733,"20,131",20000,"20,475","20,474",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3734,"20,131",20000,"20,475","20,475",0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3735,"20,132",20000,"20,411","20,404",0.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
3736,"20,132",20000,"20,411","20,405",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3737,"20,132",20000,"20,411","20,406",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3738,"20,132",20000,"20,411","20,407",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3739,"20,132",20000,"20,411","20,408",0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3740,"20,132",20000,"20,411","20,409",0.75,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3741,"20,132",20000,"20,411","20,410",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3742,"20,132",20000,"20,411","20,411",0.95,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3743,"20,132",20000,"20,411","20,412",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3744,"20,133",20000,"20,528","20,523",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3745,"20,133",20000,"20,528","20,524",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3746,"20,133",20000,"20,528","20,525",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3747,"20,133",20000,"20,528","20,526",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3748,"20,133",20000,"20,528","20,527",0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3749,"20,133",20000,"20,528","20,528",0.85,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3750,"20,133",20000,"20,528","20,530",0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3751,"20,133",20000,"20,528","20,531",0.85,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
